id,co2
52449,205
52450,213
52451,212
52452,197
52453,198
52454,205
52455,178
52456,233
52457,198
52458,200
52459,247
52460,200
52461,236
52462,195
52463,285
52464,165
52465,233
52466,229
52467,200
52468,198
52469,193
52470,197
52471,351
52472,197
52473,212
52474,210
52475,205
52476,198
52477,233
52478,214
52479,189
52480,222
52481,195
52482,120
52483,208
52484,199
52485,222
52486,113
52487,201
52488,201
52489,95
52490,216
52491,195
52492,195
52493,190
52494,231
52495,197
52496,140
52497,227
52498,211
52499,205
52500,154
52501,221
52502,221
52503,198
52504,184
52505,234
52506,124
52507,205
52508,205
52509,198
52510,151
52511,321
52512,216
52513,211
52514,233
52515,220
52516,191
52517,200
52518,227
52519,90
52520,210
52521,94
52522,233
52523,208
52524,281
52525,216
52526,231
52527,164
52528,205
52529,223
52530,179
52531,221
52532,174
52533,210
52534,212
52535,198
52536,212
52537,212
52538,225
52539,112
52540,148
52541,136
52542,93
52543,213
52544,200
52545,195
52546,213
52547,148
52548,218
52549,239
52550,218
52551,212
52552,213
52553,205
52554,101
52555,218
52556,205
52557,149
52558,221
52559,208
52560,199
52561,190
52562,205
52563,210
52564,200
52565,190
52566,116
52567,200
52568,193
52569,212
52570,192
52571,223
52572,213
52573,154
52574,212
52575,198
52576,242
52577,208
52578,202
52579,285
52580,192
52581,205
52582,184
52583,125
52584,195
52585,205
52586,130
52587,202
52588,212
52589,215
52590,191
52591,192
52592,225
52593,205
52594,215
52595,213
52596,221
52597,197
52598,222
52599,212
52600,210
52601,109
52602,210
52603,234
52604,205
52605,230
52606,233
52607,131
52608,183
52609,151
52610,223
52611,221
52612,199
52613,215
52614,285
52615,128
52616,195
52617,214
52618,195
52619,202
52620,120
52621,212
52622,221
52623,202
52624,205
52625,192
52626,222
52627,199
52628,197
52629,210
52630,212
52631,197
52632,227
52633,200
52634,205
52635,195
52636,281
52637,184
52638,214
52639,218
52640,160
52641,195
52642,334
52643,205
52644,201
52645,199
52646,193
52647,200
52648,233
52649,141
52650,216
52651,195
52652,221
52653,226
52654,205
52655,212
52656,204
52657,193
52658,143
52659,96
52660,190
52661,218
52662,150
52663,224
52664,142
52665,212
52666,202
52667,235
52668,216
52669,198
52670,210
52671,222
52672,200
52673,205
52674,227
52675,200
52676,212
52677,201
52678,205
52679,233
52680,205
52681,195
52682,190
52683,205
52684,210
52685,195
52686,190
52687,190
52688,119
52689,155
52690,192
52691,218
52692,212
52693,195
52694,274
52695,205
52696,332
52697,128
52698,159
52699,190
52700,236
52701,195
52702,211
52703,215
52704,221
52705,227
52706,215
52707,220
52708,199
52709,205
52710,190
52711,184
52712,159
52713,248
52714,175
52715,191
52716,212
52717,193
52718,195
52719,189
52720,212
52721,83
52722,193
52723,222
52724,221
52725,202
52726,193
52727,195
52728,199
52729,201
52730,234
52731,216
52732,200
52733,195
52734,231
52735,152
52736,200
52737,205
52738,205
52739,217
52740,146
52741,96
52742,212
52743,285
52744,135
52745,205
52746,187
52747,190
52748,208
52749,220
52750,148
52751,212
52752,128
52753,225
52754,200
52755,221
52756,231
52757,190
52758,158
52759,272
52760,197
52761,204
52762,205
52763,197
52764,200
52765,205
52766,205
52767,134
52768,234
52769,197
52770,195
52771,200
52772,233
52773,287
52774,205
52775,218
52776,215
52777,235
52778,228
52779,208
52780,231
52781,203
52782,221
52783,212
52784,221
52785,215
52786,215
52787,205
52788,109
52789,189
52790,205
52791,200
52792,242
52793,212
52794,227
52795,226
52796,202
52797,247
52798,210
52799,214
52800,197
52801,235
52802,202
52803,221
52804,215
52805,234
52806,190
52807,189
52808,227
52809,205
52810,202
52811,216
52812,224
52813,205
52814,213
52815,198
52816,218
52817,128
52818,139
52819,149
52820,210
52821,222
52822,217
52823,202
52824,212
52825,200
52826,233
52827,234
52828,151
52829,210
52830,222
52831,193
52832,171
52833,224
52834,197
52835,285
52836,190
52837,231
52838,195
52839,217
52840,99
52841,195
52842,220
52843,190
52844,288
52845,223
52846,221
52847,139
52848,233
52849,210
52850,215
52851,354
52852,160
52853,218
52854,211
52855,205
52856,198
52857,233
52858,221
52859,221
52860,205
52861,208
52862,139
52863,223
52864,254
52865,213
52866,225
52867,220
52868,200
52869,223
52870,210
52871,200
52872,195
52873,174
52874,218
52875,228
52876,200
52877,205
52878,204
52879,221
52880,149
52881,221
52882,205
52883,109
52884,200
52885,200
52886,216
52887,205
52888,208
52889,225
52890,135
52891,202
52892,163
52893,215
52894,202
52895,195
52896,213
52897,222
52898,176
52899,231
52900,205
52901,127
52902,212
52903,215
52904,190
52905,205
52906,287
52907,202
52908,216
52909,195
52910,184
52911,136
52912,205
52913,216
52914,212
52915,221
52916,198
52917,204
52918,154
52919,118
52920,223
52921,190
52922,201
52923,233
52924,217
52925,195
52926,191
52927,213
52928,287
52929,281
52930,204
52931,206
52932,197
52933,234
52934,213
52935,205
52936,193
52937,197
52938,221
52939,202
52940,213
52941,206
52942,200
52943,233
52944,218
52945,352
52946,200
52947,137
52948,194
52949,198
52950,193
52951,236
52952,225
52953,230
52954,211
52955,214
52956,142
52957,198
52958,212
52959,233
52960,194
52961,218
52962,217
52963,190
52964,204
52965,199
52966,120
52967,190
52968,184
52969,219
52970,230
52971,226
52972,200
52973,140
52974,213
52975,221
52976,197
52977,198
52978,210
52979,218
52980,184
52981,236
52982,221
52983,230
52984,190
52985,225
52986,195
52987,235
52988,190
52989,153
52990,128
52991,139
52992,222
52993,233
52994,107
52995,212
52996,210
52997,233
52998,224
52999,125
53000,190
53001,224
53002,205
53003,205
53004,161
53005,137
53006,202
53007,193
53008,214
53009,222
53010,223
53011,212
53012,178
53013,221
53014,206
53015,212
53016,222
53017,204
53018,210
53019,242
53020,217
53021,151
53022,141
53023,200
53024,211
53025,190
53026,233
53027,214
53028,233
53029,197
53030,197
53031,221
53032,213
53033,195
53034,127
53035,203
53036,286
53037,222
53038,195
53039,211
53040,272
53041,205
53042,222
53043,202
53044,221
53045,221
53046,215
53047,236
53048,190
53049,195
53050,193
53051,200
53052,213
53053,230
53054,202
53055,200
53056,200
53057,205
53058,101
53059,215
53060,161
53061,175
53062,203
53063,197
53064,115
53065,144
53066,214
53067,200
53068,197
53069,220
53070,200
53071,135
53072,205
53073,216
53074,202
53075,212
53076,195
53077,195
53078,205
53079,213
53080,274
53081,216
53082,233
53083,212
53084,151
53085,231
53086,119
53087,224
53088,193
53089,233
53090,225
53091,235
53092,198
53093,224
53094,182
53095,202
53096,212
53097,198
53098,212
53099,155
53100,205
53101,236
53102,204
53103,193
53104,240
53105,216
53106,200
53107,223
53108,217
53109,242
53110,112
53111,208
53112,210
53113,200
53114,242
53115,205
53116,221
53117,223
53118,210
53119,200
53120,203
53121,205
53122,205
53123,218
53124,198
53125,202
53126,200
53127,286
53128,211
53129,189
53130,353
53131,236
53132,205
53133,129
53134,184
53135,217
53136,241
53137,225
53138,234
53139,120
53140,226
53141,205
53142,127
53143,197
53144,109
53145,200
53146,197
53147,195
53148,178
53149,272
53150,218
53151,114
53152,205
53153,148
53154,223
53155,195
53156,217
53157,197
53158,212
53159,212
53160,205
53161,116
53162,210
53163,231
53164,221
53165,193
53166,205
53167,184
53168,212
53169,211
53170,136
53171,195
53172,213
53173,195
53174,198
53175,205
53176,214
53177,197
53178,211
53179,184
53180,227
53181,195
53182,221
53183,200
53184,206
53185,204
53186,204
53187,213
53188,133
53189,112
53190,193
53191,212
53192,234
53193,111
53194,199
53195,210
53196,110
53197,193
53198,193
53199,198
53200,190
53201,210
53202,200
53203,200
53204,212
53205,285
53206,213
53207,241
53208,205
53209,184
53210,230
53211,197
53212,221
53213,213
53214,216
53215,198
53216,202
53217,205
53218,244
53219,145
53220,205
53221,145
53222,234
53223,199
53224,205
53225,133
53226,190
53227,195
53228,198
53229,205
53230,181
53231,221
53232,222
53233,223
53234,205
53235,225
53236,279
53237,205
53238,112
53239,225
53240,226
53241,205
53242,221
53243,272
53244,195
53245,195
53246,133
53247,216
53248,235
53249,215
53250,210
53251,221
53252,212
53253,227
53254,142
53255,212
53256,205
53257,213
53258,233
53259,216
53260,214
53261,213
53262,285
53263,155
53264,242
53265,198
53266,199
53267,141
53268,205
53269,200
53270,221
53271,215
53272,216
53273,124
53274,178
53275,195
53276,199
53277,200
53278,231
53279,193
53280,220
53281,218
53282,205
53283,211
53284,203
53285,221
53286,233
53287,212
53288,205
53289,211
53290,205
53291,212
53292,212
53293,184
53294,235
53295,139
53296,218
53297,192
53298,234
53299,225
53300,114
53301,220
53302,200
53303,195
53304,218
53305,202
53306,226
53307,195
53308,205
53309,220
53310,126
53311,205
53312,213
53313,221
53314,224
53315,216
53316,199
53317,224
53318,200
53319,215
53320,218
53321,286
53322,200
53323,113
53324,135
53325,210
53326,193
53327,211
53328,195
53329,223
53330,205
53331,202
53332,205
53333,221
53334,216
53335,199
53336,225
53337,235
53338,213
53339,172
53340,195
53341,235
53342,223
53343,200
53344,211
53345,215
53346,218
53347,312
53348,200
53349,193
53350,200
53351,202
53352,202
53353,236
53354,195
53355,227
53356,213
53357,234
53358,233
53359,222
53360,218
53361,200
53362,135
53363,155
53364,231
53365,218
53366,212
53367,208
53368,219
53369,222
53370,105
53371,167
53372,228
53373,189
53374,217
53375,221
53376,205
53377,212
53378,144
53379,195
53380,225
53381,216
53382,202
53383,192
53384,120
53385,221
53386,205
53387,242
53388,214
53389,127
53390,351
53391,217
53392,200
53393,223
53394,184
53395,213
53396,195
53397,193
53398,200
53399,184
53400,205
53401,200
53402,202
53403,221
53404,200
53405,221
53406,281
53407,205
53408,221
53409,236
53410,184
53411,221
53412,235
53413,235
53414,221
53415,141
53416,208
53417,215
53418,225
53419,212
53420,217
53421,228
53422,200
53423,193
53424,142
53425,192
53426,216
53427,227
53428,200
53429,217
53430,240
53431,192
53432,202
53433,220
53434,234
53435,213
53436,134
53437,205
53438,224
53439,208
53440,205
53441,198
53442,208
53443,213
53444,233
53445,101
53446,286
53447,227
53448,200
53449,199
53450,195
53451,220
53452,218
53453,222
53454,210
53455,212
53456,205
53457,134
53458,200
53459,233
53460,117
53461,215
53462,235
53463,203
53464,116
53465,201
53466,225
53467,221
53468,234
53469,-198
53470,190
53471,218
53472,212
53473,200
53474,116
53475,221
53476,224
53477,184
53478,200
53479,101
53480,191
53481,212
53482,281
53483,221
53484,128
53485,184
53486,212
53487,184
53488,205
53489,195
53490,219
53491,221
53492,205
53493,233
53494,190
53495,240
53496,212
53497,213
53498,134
53499,109
53500,218
53501,193
53502,223
53503,218
53504,195
53505,127
53506,184
53507,205
53508,206
53509,222
53510,198
53511,205
53512,205
53513,213
53514,213
53515,205
53516,205
53517,240
53518,197
53519,195
53520,199
53521,234
53522,154
53523,200
53524,210
53525,215
53526,248
53527,226
53528,235
53529,213
53530,199
53531,220
53532,210
53533,139
53534,134
53535,97
53536,204
53537,205
53538,210
53539,195
53540,210
53541,234
53542,210
53543,201
53544,218
53545,221
53546,213
53547,195
53548,235
53549,235
53550,206
53551,212
53552,261
53553,223
53554,109
53555,193
53556,217
53557,235
53558,193
53559,221
53560,197
53561,205
53562,193
53563,184
53564,215
53565,137
53566,217
53567,223
53568,205
53569,225
53570,233
53571,215
53572,216
53573,178
53574,216
53575,208
53576,133
53577,216
53578,227
53579,217
53580,212
53581,195
53582,214
53583,200
53584,195
53585,205
53586,281
53587,285
53588,202
53589,240
53590,230
53591,202
53592,208
53593,200
53594,199
53595,224
53596,218
53597,212
53598,190
53599,202
53600,233
53601,193
53602,207
53603,197
53604,205
53605,209
53606,210
53607,225
53608,223
53609,233
53610,197
53611,211
53612,205
53613,205
53614,170
53615,285
53616,197
53617,198
53618,184
53619,199
53620,233
53621,195
53622,214
53623,198
53624,215
53625,212
53626,205
53627,221
53628,195
53629,205
53630,221
53631,205
53632,193
53633,197
53634,215
53635,240
53636,198
53637,228
53638,212
53639,205
53640,193
53641,212
53642,192
53643,190
53644,205
53645,188
53646,107
53647,200
53648,235
53649,234
53650,184
53651,113
53652,231
53653,235
53654,208
53655,231
53656,200
53657,218
53658,195
53659,155
53660,221
53661,134
53662,126
53663,202
53664,212
53665,200
53666,195
53667,212
53668,192
53669,212
53670,286
53671,217
53672,90
53673,285
53674,233
53675,205
53676,213
53677,222
53678,210
53679,225
53680,116
53681,224
53682,144
53683,231
53684,184
53685,96
53686,210
53687,193
53688,231
53689,212
53690,195
53691,198
53692,215
53693,216
53694,210
53695,210
53696,205
53697,223
53698,205
53699,193
53700,342
53701,210
53702,140
53703,222
53704,224
53705,281
53706,205
53707,345
53708,223
53709,180
53710,205
53711,213
53712,236
53713,190
53714,205
53715,213
53716,233
53717,199
53718,222
53719,221
53720,131
53721,221
53722,198
53723,202
53724,205
53725,134
53726,205
53727,204
53728,221
53729,199
53730,147
53731,212
53732,205
53733,272
53734,212
53735,195
53736,108
53737,225
53738,217
53739,231
53740,221
53741,130
53742,200
53743,217
53744,200
53745,205
53746,199
53747,236
53748,158
53749,200
53750,155
53751,281
53752,205
53753,190
53754,200
53755,216
53756,230
53757,226
53758,213
53759,212
53760,234
53761,205
53762,187
53763,274
53764,286
53765,145
53766,205
53767,213
53768,242
53769,210
53770,198
53771,286
53772,221
53773,212
53774,108
53775,190
53776,234
53777,213
53778,244
53779,231
53780,247
53781,195
53782,216
53783,190
53784,210
53785,274
53786,244
53787,228
53788,220
53789,135
53790,218
53791,205
53792,213
53793,218
53794,200
53795,202
53796,205
53797,221
53798,213
53799,215
53800,140
53801,227
53802,242
53803,195
53804,200
53805,222
53806,217
53807,221
53808,228
53809,205
53810,195
53811,226
53812,216
53813,286
53814,273
53815,189
53816,218
53817,193
53818,213
53819,205
53820,151
53821,213
53822,208
53823,198
53824,193
53825,198
53826,226
53827,216
53828,221
53829,224
53830,195
53831,217
53832,201
53833,224
53834,354
53835,195
53836,205
53837,167
53838,236
53839,198
53840,225
53841,233
53842,135
53843,213
53844,220
53845,215
53846,195
53847,235
53848,193
53849,195
53850,198
53851,227
53852,223
53853,212
53854,213
53855,189
53856,215
53857,210
53858,195
53859,221
53860,215
53861,189
53862,197
53863,195
53864,205
53865,225
53866,216
53867,200
53868,195
53869,216
53870,192
53871,218
53872,285
53873,218
53874,234
53875,220
53876,190
53877,212
53878,205
53879,235
53880,207
53881,128
53882,184
53883,202
53884,286
53885,286
53886,205
53887,88
53888,211
53889,208
53890,145
53891,200
53892,213
53893,222
53894,193
53895,236
53896,285
53897,192
53898,210
53899,205
53900,200
53901,216
53902,213
53903,189
53904,190
53905,225
53906,139
53907,184
53908,211
53909,189
53910,199
53911,245
53912,192
53913,218
53914,241
53915,193
53916,200
53917,193
53918,202
53919,212
53920,216
53921,142
53922,224
53923,200
53924,212
53925,151
53926,195
53927,200
53928,212
53929,226
53930,200
53931,200
53932,122
53933,212
53934,226
53935,308
53936,216
53937,193
53938,224
53939,214
53940,213
53941,265
53942,205
53943,223
53944,149
53945,218
53946,211
53947,202
53948,200
53949,221
53950,113
53951,234
53952,211
53953,236
53954,210
53955,203
53956,113
53957,285
53958,199
53959,233
53960,222
53961,221
53962,202
53963,190
53964,206
53965,133
53966,215
53967,199
53968,221
53969,231
53970,231
53971,221
53972,227
53973,220
53974,130
53975,195
53976,212
53977,211
53978,202
53979,193
53980,200
53981,217
53982,205
53983,221
53984,286
53985,89
53986,235
53987,200
53988,95
53989,216
53990,216
53991,205
53992,233
53993,213
53994,216
53995,195
53996,184
53997,197
53998,205
53999,193
54000,210
54001,212
54002,162
54003,235
54004,200
54005,199
54006,198
54007,191
54008,212
54009,203
54010,235
54011,236
54012,202
54013,193
54014,240
54015,149
54016,212
54017,228
54018,195
54019,202
54020,200
54021,236
54022,205
54023,118
54024,194
54025,199
54026,205
54027,233
54028,221
54029,202
54030,192
54031,93
54032,212
54033,184
54034,184
54035,213
54036,200
54037,197
54038,234
54039,195
54040,205
54041,230
54042,135
54043,212
54044,212
54045,211
54046,231
54047,212
54048,104
54049,240
54050,199
54051,200
54052,223
54053,193
54054,200
54055,198
54056,231
54057,198
54058,184
54059,218
54060,220
54061,197
54062,202
54063,218
54064,194
54065,164
54066,195
54067,190
54068,195
54069,193
54070,213
54071,189
54072,117
54073,212
54074,241
54075,205
54076,200
54077,224
54078,221
54079,212
54080,213
54081,131
54082,1
54083,218
54084,205
54085,210
54086,221
54087,122
54088,205
54089,272
54090,212
54091,205
54092,194
54093,208
54094,213
54095,221
54096,209
54097,212
54098,193
54099,193
54100,185
54101,205
54102,199
54103,215
54104,205
54105,198
54106,214
54107,205
54108,266
54109,234
54110,205
54111,225
54112,214
54113,125
54114,202
54115,218
54116,213
54117,200
54118,214
54119,221
54120,193
54121,198
54122,184
54123,209
54124,221
54125,212
54126,205
54127,217
54128,114
54129,212
54130,210
54131,201
54132,212
54133,221
54134,223
54135,193
54136,197
54137,142
54138,198
54139,215
54140,234
54141,200
54142,200
54143,197
54144,205
54145,213
54146,221
54147,124
54148,221
54149,217
54150,213
54151,211
54152,211
54153,218
54154,205
54155,205
54156,221
54157,212
54158,210
54159,197
54160,152
54161,193
54162,200
54163,195
54164,162
54165,218
54166,195
54167,195
54168,195
54169,228
54170,143
54171,227
54172,195
54173,192
54174,162
54175,86
54176,199
54177,127
54178,205
54179,193
54180,216
54181,228
54182,210
54183,205
54184,195
54185,210
54186,224
54187,281
54188,203
54189,205
54190,207
54191,220
54192,213
54193,212
54194,218
54195,195
54196,213
54197,213
54198,285
54199,225
54200,212
54201,138
54202,234
54203,138
54204,240
54205,149
54206,193
54207,285
54208,193
54209,205
54210,205
54211,212
54212,200
54213,102
54214,212
54215,205
54216,212
54217,202
54218,202
54219,205
54220,247
54221,224
54222,210
54223,108
54224,272
54225,197
54226,205
54227,242
54228,234
54229,233
54230,214
54231,203
54232,167
54233,142
54234,234
54235,198
54236,184
54237,205
54238,210
54239,210
54240,236
54241,230
54242,215
54243,128
54244,202
54245,300
54246,195
54247,216
54248,197
54249,221
54250,205
54251,197
54252,200
54253,117
54254,274
54255,202
54256,216
54257,195
54258,221
54259,205
54260,210
54261,126
54262,243
54263,221
54264,190
54265,205
54266,211
54267,205
54268,213
54269,205
54270,200
54271,234
54272,205
54273,215
54274,195
54275,211
54276,212
54277,274
54278,217
54279,205
54280,165
54281,215
54282,212
54283,197
54284,193
54285,286
54286,224
54287,225
54288,139
54289,111
54290,200
54291,211
54292,209
54293,210
54294,205
54295,136
54296,203
54297,107
54298,210
54299,200
54300,184
54301,223
54302,205
54303,198
54304,200
54305,194
54306,212
54307,286
54308,147
54309,225
54310,231
54311,231
54312,221
54313,200
54314,197
54315,195
54316,205
54317,199
54318,216
54319,285
54320,211
54321,212
54322,212
54323,242
54324,215
54325,200
54326,212
54327,205
54328,187
54329,141
54330,193
54331,195
54332,205
54333,218
54334,214
54335,240
54336,108
54337,215
54338,199
54339,193
54340,227
54341,210
54342,218
54343,222
54344,221
54345,274
54346,212
54347,215
54348,192
54349,204
54350,222
54351,205
54352,222
54353,130
54354,211
54355,217
54356,131
54357,242
54358,193
54359,119
54360,197
54361,205
54362,195
54363,281
54364,213
54365,205
54366,200
54367,236
54368,195
54369,231
54370,286
54371,203
54372,198
54373,213
54374,205
54375,202
54376,193
54377,221
54378,209
54379,195
54380,184
54381,202
54382,245
54383,200
54384,345
54385,212
54386,218
54387,212
54388,241
54389,193
54390,216
54391,195
54392,124
54393,159
54394,242
54395,195
54396,195
54397,221
54398,202
54399,225
54400,211
54401,96
54402,197
54403,205
54404,286
54405,281
54406,151
54407,155
54408,218
54409,212
54410,153
54411,208
54412,205
54413,228
54414,206
54415,98
54416,95
54417,212
54418,131
54419,158
54420,227
54421,217
54422,212
54423,212
54424,218
54425,221
54426,205
54427,147
54428,286
54429,190
54430,185
54431,236
54432,195
54433,213
54434,200
54435,212
54436,184
54437,198
54438,213
54439,200
54440,205
54441,224
54442,210
54443,205
54444,198
54445,272
54446,213
54447,205
54448,127
54449,281
54450,215
54451,210
54452,200
54453,160
54454,224
54455,200
54456,212
54457,213
54458,234
54459,147
54460,202
54461,195
54462,205
54463,281
54464,222
54465,208
54466,205
54467,184
54468,199
54469,197
54470,216
54471,184
54472,200
54473,202
54474,214
54475,221
54476,147
54477,205
54478,108
54479,194
54480,240
54481,212
54482,212
54483,190
54484,233
54485,205
54486,215
54487,147
54488,235
54489,195
54490,218
54491,200
54492,204
54493,205
54494,205
54495,233
54496,220
54497,195
54498,221
54499,233
54500,202
54501,227
54502,185
54503,210
54504,222
54505,205
54506,198
54507,205
54508,216
54509,235
54510,236
54511,193
54512,212
54513,192
54514,210
54515,140
54516,220
54517,204
54518,223
54519,218
54520,285
54521,205
54522,202
54523,213
54524,222
54525,156
54526,202
54527,202
54528,231
54529,221
54530,227
54531,189
54532,168
54533,200
54534,210
54535,221
54536,197
54537,177
54538,195
54539,210
54540,142
54541,205
54542,205
54543,212
54544,138
54545,230
54546,199
54547,213
54548,205
54549,200
54550,212
54551,223
54552,219
54553,184
54554,230
54555,205
54556,231
54557,150
54558,208
54559,200
54560,261
54561,227
54562,222
54563,205
54564,272
54565,141
54566,195
54567,212
54568,214
54569,212
54570,213
54571,221
54572,226
54573,212
54574,205
54575,226
54576,218
54577,206
54578,148
54579,230
54580,113
54581,202
54582,235
54583,200
54584,218
54585,193
54586,210
54587,225
54588,190
54589,215
54590,221
54591,200
54592,213
54593,233
54594,200
54595,200
54596,149
54597,209
54598,227
54599,167
54600,200
54601,125
54602,195
54603,240
54604,210
54605,191
54606,221
54607,184
54608,131
54609,216
54610,221
54611,215
54612,202
54613,122
54614,119
54615,281
54616,195
54617,200
54618,195
54619,233
54620,198
54621,195
54622,235
54623,224
54624,240
54625,228
54626,226
54627,102
54628,223
54629,247
54630,235
54631,212
54632,218
54633,191
54634,128
54635,228
54636,205
54637,231
54638,208
54639,193
54640,192
54641,242
54642,221
54643,212
54644,205
54645,147
54646,218
54647,218
54648,225
54649,122
54650,285
54651,242
54652,205
54653,195
54654,205
54655,205
54656,162
54657,139
54658,139
54659,205
54660,190
54661,216
54662,204
54663,242
54664,197
54665,190
54666,210
54667,235
54668,197
54669,199
54670,190
54671,195
54672,215
54673,200
54674,112
54675,226
54676,150
54677,190
54678,213
54679,200
54680,195
54681,288
54682,195
54683,173
54684,125
54685,205
54686,242
54687,77
54688,133
54689,150
54690,235
54691,205
54692,205
54693,224
54694,189
54695,214
54696,222
54697,212
54698,202
54699,197
54700,205
54701,212
54702,222
54703,240
54704,215
54705,131
54706,216
54707,218
54708,200
54709,120
54710,184
54711,233
54712,191
54713,216
54714,210
54715,198
54716,191
54717,326
54718,220
54719,215
54720,221
54721,199
54722,244
54723,200
54724,178
54725,218
54726,231
54727,178
54728,223
54729,203
54730,147
54731,205
54732,222
54733,222
54734,226
54735,198
54736,137
54737,130
54738,125
54739,202
54740,205
54741,190
54742,191
54743,236
54744,200
54745,205
54746,189
54747,217
54748,216
54749,162
54750,117
54751,216
54752,213
54753,234
54754,200
54755,195
54756,210
54757,200
54758,215
54759,200
54760,212
54761,202
54762,212
54763,213
54764,200
54765,209
54766,184
54767,149
54768,213
54769,148
54770,189
54771,241
54772,292
54773,200
54774,193
54775,200
54776,216
54777,218
54778,200
54779,202
54780,274
54781,160
54782,205
54783,202
54784,156
54785,231
54786,233
54787,210
54788,200
54789,223
54790,202
54791,215
54792,149
54793,221
54794,218
54795,212
54796,205
54797,215
54798,281
54799,200
54800,193
54801,213
54802,147
54803,286
54804,218
54805,205
54806,281
54807,198
54808,211
54809,200
54810,198
54811,205
54812,193
54813,240
54814,205
54815,198
54816,158
54817,218
54818,205
54819,202
54820,223
54821,285
54822,136
54823,197
54824,233
54825,218
54826,211
54827,225
54828,101
54829,224
54830,168
54831,213
54832,156
54833,233
54834,200
54835,215
54836,221
54837,210
54838,202
54839,190
54840,216
54841,205
54842,197
54843,148
54844,193
54845,235
54846,197
54847,218
54848,208
54849,226
54850,-198
54851,231
54852,186
54853,272
54854,205
54855,200
54856,195
54857,157
54858,220
54859,211
54860,221
54861,212
54862,158
54863,214
54864,212
54865,200
54866,197
54867,221
54868,202
54869,223
54870,120
54871,202
54872,247
54873,200
54874,195
54875,193
54876,221
54877,193
54878,205
54879,141
54880,240
54881,198
54882,215
54883,212
54884,221
54885,225
54886,236
54887,205
54888,205
54889,234
54890,205
54891,225
54892,233
54893,228
54894,198
54895,175
54896,99
54897,135
54898,200
54899,112
54900,201
54901,120
54902,221
54903,285
54904,133
54905,144
54906,221
54907,212
54908,233
54909,189
54910,198
54911,202
54912,204
54913,223
54914,216
54915,221
54916,205
54917,286
54918,200
54919,213
54920,128
54921,248
54922,200
54923,216
54924,225
54925,138
54926,200
54927,190
54928,201
54929,217
54930,231
54931,211
54932,200
54933,200
54934,221
54935,210
54936,212
54937,205
54938,254
54939,220
54940,137
54941,198
54942,202
54943,225
54944,193
54945,221
54946,217
54947,108
54948,205
54949,104
54950,213
54951,205
54952,197
54953,225
54954,222
54955,221
54956,199
54957,233
54958,235
54959,235
54960,225
54961,205
54962,221
54963,195
54964,220
54965,205
54966,109
54967,227
54968,301
54969,198
54970,197
54971,215
54972,204
54973,210
54974,205
54975,191
54976,224
54977,244
54978,205
54979,182
54980,178
54981,134
54982,205
54983,193
54984,218
54985,195
54986,218
54987,187
54988,208
54989,100
54990,208
54991,184
54992,221
54993,226
54994,202
54995,202
54996,200
54997,225
54998,197
54999,205
55000,148
55001,209
55002,221
55003,286
55004,212
55005,221
55006,202
55007,215
55008,215
55009,266
